GEO UID,Name,Total,Indigenous,"Visible minority, n.i.e.",Multiple visible minorities,Japanese,Korean,West Asian,Southeast Asian,Latin American,Arab,Filipino,Black,Chinese,South Asian,Caucasian
4609026,Dakota Plains 6A ,76,70,0,0,0,0,0,0,0,0,0,0,0,0,6
4711029,Glenside ,76,0,0,0,0,0,0,0,0,0,0,0,0,0,76
4714030,Pleasantdale ,76,10,0,0,0,0,0,0,0,0,0,0,0,0,66
4707077,Tugaske ,75,10,0,0,0,0,0,0,0,0,0,0,0,0,65
5901801,Tobacco Plains 2 ,75,70,0,0,0,0,0,0,0,0,0,0,0,0,5
5939804,Okanagan ,75,70,0,0,0,0,0,0,0,0,0,0,0,0,5
1102032,Victoria ,74,0,0,0,0,0,0,0,0,0,0,0,0,0,74
4706085,Island View ,74,,,,,,,,,,,,,,74
5921806,Qualicum ,74,50,0,0,0,0,0,0,0,0,0,0,0,0,24
1007040,Terra Nova ,73,0,0,0,0,0,0,0,0,0,0,0,0,0,73
1310007,McAdam ,73,0,0,0,0,0,0,0,0,0,0,0,0,0,73
4704021,Consul ,73,0,0,0,0,0,0,0,0,0,0,0,0,0,73
4713062,Scott ,73,15,0,0,0,0,0,0,0,0,0,0,0,0,58
4718069,Patuanak ,73,70,0,0,0,0,0,0,0,0,0,0,0,0,3
4811020,Sundance Beach ,73,25,0,0,0,0,0,0,0,0,0,0,0,0,48
5931842,Fountain 1B ,73,70,0,0,0,0,0,0,0,0,0,0,0,0,3
4703016,Glen McPherson No. 46 ,72,,,,,,,,,,,,,,72
4707020,Beaver Flat ,72,10,0,0,0,0,0,0,0,0,0,0,0,0,62
4715043,Wakaw Lake ,72,10,0,0,0,0,0,0,0,0,0,0,0,0,62
6001039,Burwash Landing ,72,50,0,0,0,0,0,0,0,0,0,0,0,0,22
1007018,"Division No. 7, Subd. I ",71,0,0,0,0,0,0,0,0,0,0,0,0,0,71
1008064,Little Bay Islands ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,71
1009001,"Division No. 9, Subd. F ",71,10,0,0,0,0,0,0,0,0,0,0,0,0,61
3560082,Shoal Lake ,71,75,0,0,0,0,0,0,0,0,0,0,0,0,-4
4706077,Silton ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,71
5933873,Stryen 9 ,71,75,0,0,0,0,0,0,0,0,0,0,0,0,-4
5933882,Kanaka Bar ,71,70,0,0,0,0,0,0,0,0,0,0,0,0,1
5939808,Switsemalph 3 ,71,65,0,0,0,0,0,0,0,0,0,0,0,0,6
3560084,Wabauskang 21 ,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
4703052,Hazenmore ,70,0,0,0,0,0,0,0,0,0,0,0,10,0,60
4706019,Drinkwater ,70,0,0,0,0,0,0,0,0,0,0,0,0,0,70
4709071,Hyas ,70,0,0,0,0,0,0,0,0,0,0,0,0,0,70
5931815,Chilhil 6 ,70,65,0,0,0,0,0,0,0,0,0,0,0,0,5
4708049,Lancer ,69,,,,,,,,,,,,,,69
4712019,Macrorie ,68,0,0,0,0,0,0,0,0,0,0,0,0,0,68
5933844,Ashcroft 4 ,68,65,0,0,0,0,0,0,0,0,0,0,0,0,3
5947021,Skeena-Queen Charlotte C ,68,135,0,0,0,0,0,0,0,0,0,0,0,0,-67
4706054,Disley ,67,0,0,0,0,0,0,0,0,0,0,0,0,0,67
4706080,Glen Harbour ,67,15,0,0,0,0,0,0,0,0,0,0,0,0,52
4712832,Grizzly Bear's Head 110 and Lean Man 111 ,67,65,0,0,0,0,0,0,0,0,0,0,0,0,2
4813015,South View ,67,0,0,0,0,0,0,0,0,0,0,0,0,0,67
5909842,Douglas 8 ,67,65,0,0,0,0,0,0,0,0,0,0,0,0,2
1001120,St. Shott's ,66,0,0,0,0,0,0,0,0,0,0,0,0,0,66
1103057,St. Louis ,66,0,0,0,0,0,0,0,0,0,0,0,0,0,66
4813055,South Baptiste ,66,0,0,0,0,0,0,0,0,0,0,0,0,0,66
5931814,Cayoosh Creek 1 ,66,50,0,0,0,0,0,0,0,0,0,0,0,0,16
4620069,"Division No. 20, Unorganized, North Part ",65,,,,,,,,,,,,,,65
4705062,Killaly ,65,0,0,0,0,0,0,0,0,0,0,0,0,0,65
4705096,MacNutt ,65,10,0,0,0,0,0,0,0,0,0,0,0,0,55
4709065,Endeavour ,65,0,0,0,0,0,0,0,0,0,0,0,0,0,65
4711038,Bladworth ,65,10,0,0,0,0,0,0,0,0,0,0,0,0,55
4714073,Aylsham ,65,0,0,0,0,0,0,0,0,0,0,0,0,0,65
4715045,Pilger ,65,0,0,0,0,0,0,0,0,0,0,0,0,0,65
4811009,Silver Beach ,65,0,0,0,0,0,0,0,0,0,0,0,0,0,65
5909819,Kahmoose 4 ,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
5924820,Tork 7 ,64,60,0,0,0,0,0,0,0,0,0,0,0,0,4
5933859,Shackan 11 ,64,55,0,0,0,0,0,0,10,0,0,0,0,0,-1
1302014,Clarendon ,63,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2415902,Mont-Élie ,63,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2416902,Lac-Pikauba ,63,,,,,,,,,,,,,,63
5933851,Nicomen 1 ,63,60,0,0,0,0,0,0,0,0,0,0,0,0,3
3560065,Lake Of The Woods 37 ,62,60,0,0,0,0,0,0,0,0,0,0,0,0,2
4718825,Brabant Lake ,62,60,0,0,0,0,0,0,0,0,0,0,0,0,2
6204030,"Baffin, Unorganized ",62,60,0,0,0,0,0,0,0,0,0,0,0,0,2
1010001,"Division No. 10, Subd. A ",61,15,0,0,0,0,0,0,0,0,0,0,0,0,46
3554057,Matachewan 72 ,61,50,0,0,0,0,0,0,0,0,0,0,0,0,11
4705058,Dubuc ,61,0,0,0,0,0,0,0,0,0,0,0,0,0,61
4813051,Island Lake South ,61,0,0,0,0,0,0,0,0,0,0,0,0,0,61
4711094,Plunkett ,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60
4712052,Kinley ,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60
4713022,Smiley ,60,,,,,,,,,,,,,,60
4713039,Tramping Lake ,60,10,0,0,0,0,0,0,0,0,0,0,0,0,50
4715038,Alvena ,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60
4715052,Beatty ,60,20,0,0,0,0,0,0,0,0,0,0,0,0,40
4716024,Speers ,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60
5933814,Canoe Creek 1 ,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
5943027,Mount Waddington B ,60,,,,,,,,,,,,,,60
5933877,Whispering Pines 4 ,59,55,0,0,0,0,0,0,0,0,0,0,0,0,4
5941810,Soda Creek 1 ,59,60,0,0,0,0,0,0,0,0,0,0,0,0,-1
2478050,Barkmere ,58,0,0,0,0,0,0,0,0,0,0,0,0,0,58
4619058,Fisher River 44A ,58,60,0,0,0,0,0,0,0,0,0,0,0,0,-2
4704056,Carmichael ,58,,,,,,,,,,,,,,58
4706093,Markinch ,58,0,0,0,0,0,0,0,0,0,0,0,0,0,58
5907801,Lower Similkameen 2 ,58,55,0,0,0,0,0,0,0,0,0,0,0,0,3
5907807,Chuchuwayha 2 ,58,50,0,0,0,0,0,0,0,0,0,10,0,0,-2
4705049,Yarbo ,57,15,0,0,0,0,0,0,0,0,0,0,0,0,42
4718072,Michel Village ,57,55,0,0,0,0,0,0,0,0,0,0,0,0,2
5931801,Cheakamus 11 ,57,50,0,0,0,0,10,0,0,0,0,0,10,0,-13
4701819,Pheasant Rump Nakota 68 ,56,50,0,0,0,0,0,0,0,0,0,0,0,0,6
3551100,Zhiibaahaasing 19A ,55,50,0,0,0,0,0,0,0,0,0,0,0,0,5
4701064,Forget ,55,10,0,0,0,0,0,0,0,0,0,0,0,0,45
4702016,Minton ,55,10,0,0,0,0,0,0,0,0,0,0,0,0,45
4707048,Brownlee ,55,15,0,0,0,0,0,0,0,0,0,0,0,0,40
4714058,Ridgedale ,55,,,,,,,,,,,,,,55
6001049,Destruction Bay ,55,15,0,0,0,0,0,0,0,0,0,0,0,0,40
2411020,Saint-Guy ,54,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2434902,Lac-Blanc ,54,,,,,,,,,,,,,,54
5915805,Coquitlam 1 ,54,50,0,0,0,0,0,0,0,0,0,0,0,0,4
5949845,Dease Lake 9 ,54,50,0,0,0,0,0,0,0,0,0,0,0,0,4
1009042,Bellburns ,53,,,,,,,,,,,,,,53
4707023,Rush Lake ,53,10,0,0,0,0,0,0,0,0,0,0,0,0,43
4815037,Improvement District No. 12 Jasper Park ,53,,,,,,,,,,,,,,53
4818818,Sturgeon Lake 154A ,53,50,0,0,0,0,0,0,0,0,0,0,0,0,3
5949847,Telegraph Creek ,53,50,0,0,0,0,0,0,0,0,0,0,0,0,3
1001140,Port Kirwan ,52,10,0,0,0,0,0,0,0,0,0,0,0,0,42
4711024,Hawarden ,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52
4713053,Primate ,52,,,,,,,,,,,,,,52
5931829,Pavilion 1 ,52,55,0,0,0,0,0,0,0,0,0,0,0,0,-3
5947806,Kulkayu ,52,45,0,0,0,0,0,0,0,0,0,0,0,0,7
1003042,"Division No. 3, Subd. J ",51,0,0,0,0,0,0,0,0,0,0,0,0,0,51
1007025,Keels ,51,0,0,0,0,0,0,0,0,0,0,0,0,0,51
1102030,Rocky Point 3 ,51,40,0,0,0,0,0,0,0,0,0,0,0,0,11
2493908,Belle-Rivière ,51,0,0,0,0,0,0,0,0,0,0,0,0,0,51
4706065,Alice Beach ,51,,,,,,,,,,,,,,51
4811006,Crystal Springs ,51,,,,,,,,,,,,,,51
5909841,Stullawheets 8 ,51,35,0,0,0,0,0,0,0,0,0,0,0,0,16
5931806,Seaichem 16 ,51,10,0,0,0,0,0,0,0,0,0,0,0,0,41
5939803,North Bay 5 ,51,35,0,0,0,0,0,0,0,0,0,0,0,0,16
1004017,Gallants ,50,15,0,0,0,0,0,0,0,0,0,0,0,0,35
4708008,Webb ,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
4714091,Love ,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
4714843,Yellow Quill 90-9 ,50,55,0,0,0,0,0,0,0,0,0,0,0,0,-5
4715091,Weirdale ,50,,,,,,,,,,,,,,50
4716880,Pelican Lake 191B ,50,45,0,0,0,0,0,0,0,0,0,0,0,0,5
1007045,"Division No. 7, Subd. N ",49,0,0,0,0,0,0,0,0,0,0,0,0,0,49
4718015,Weyakwin ,49,,,,,,,,,,,,,,49
4812020,Horseshoe Bay ,49,0,0,0,0,0,0,0,0,0,10,0,0,0,39
4813047,Sunset Beach ,49,0,0,0,0,0,0,0,0,0,0,0,0,0,49
4815030,Waiparous ,49,0,0,0,0,0,0,0,0,0,0,0,0,0,49
5915809,Barnston Island 3 ,49,,,,,,,,,,,,,,49
1309034,Big Hole Tract 8 ,48,45,0,0,0,0,0,0,0,0,0,0,0,0,3
4707068,Coteau Beach ,48,,,,,,,,,,,,,,48
4716059,Big Shell ,48,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5951815,Burns Lake 18 ,48,50,0,0,0,0,0,0,0,0,0,0,0,0,-2
2407908,Lac-Casault ,47,,,,,,,,,,,,,,47
6104097,"Region 4, Unorganized ",47,35,0,0,0,0,0,0,0,0,0,0,0,0,12
4615072,Rolling River 67B ,46,40,0,0,0,0,0,0,0,0,0,0,0,0,6
4710011,Leross ,46,,,,,,,,,,,,,,46
4702008,Tribune ,45,,,,,,,,,,,,,,45
4706062,Findlater ,45,0,0,0,0,0,0,0,0,0,0,0,0,0,45
4708036,Success ,45,,,,,,,,,,,,,,45
4714025,Fosston ,45,15,0,0,0,0,0,0,0,0,0,0,0,0,30
4716043,Pebble Baye ,45,,,,,,,,,,,,,,45
4813013,Birch Cove ,45,,,,,,,,,,,,,,45
5931828,Pashilqua 2 ,45,40,0,0,0,0,0,0,0,0,0,0,0,0,5
4701067,Heward ,44,,,,,,,,,,,,,,44
4813033,Larkspur ,44,0,0,0,0,0,0,0,0,0,0,0,0,0,44
5909831,Yakweakwioose 12 ,44,45,0,0,0,0,0,0,0,0,0,0,0,0,-1
5923824,Refuge Cove 6 ,44,40,0,0,0,0,0,0,0,0,0,0,0,0,4
2408902,Rivière-Bonjour ,43,,,,,,,,,,,,,,43
2478127,Lac-Tremblant-Nord ,42,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3543070,Christian Island 30A ,42,30,0,0,0,0,0,0,0,0,0,0,0,0,12
4808025,Half Moon Bay ,42,0,0,0,0,0,0,0,0,0,0,0,0,0,42
5909806,Kopchitchin 2 ,42,35,0,0,0,0,0,0,0,0,0,0,0,0,7
5933805,Joeyaska 2 ,42,35,0,0,0,0,0,0,0,0,0,0,0,0,7
1009047,"Division No. 9, Subd. G ",41,,,,,,,,,,,,,,41
4713078,Senlac ,41,,,,,,,,,,,,,,41
5933834,Kumcheen 1 ,41,40,0,0,0,0,0,0,0,0,0,0,0,0,1
5939801,Chum Creek 2 ,41,15,0,0,0,0,0,0,0,0,0,0,0,0,26
5947016,Skeena-Queen Charlotte A ,41,10,0,0,0,0,0,0,0,0,0,0,0,0,31
1307014,Fort Folly 1 ,40,25,0,0,0,0,0,0,0,0,0,0,0,0,15
4701098,Fairlight ,40,,,,,,,,,,,,,,40
4705069,Goodeve ,40,10,0,0,0,0,0,0,0,0,10,0,0,0,20
4707093,Aylesbury ,40,,,,,,,,,,,,,,40
4711022,Strongfield ,40,,,,,,,,,,,,,,40
4714009,Weekes ,40,0,0,0,0,0,0,0,0,0,0,0,0,0,40
4716060,Echo Bay ,40,,,,,,,,,,,,,,40
4807022,Gadsby ,40,15,0,0,0,0,0,0,0,0,20,0,0,0,5
4812813,Cold Lake 149A ,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
5915813,Katzie 2 ,40,60,0,0,0,0,0,0,0,0,0,0,0,0,-20
5957814,Liard River 3 ,40,,,,,,,,,,,,,,40
4621034,Opaskwayak Cree Nation 21B ,39,,,,,,,,,,,,,,39
5909816,Spuzzum 1 ,39,,,,,,,,,,,,,,39
5919821,Tzart-Lam 5 ,39,,,,,,,,,,,,,,39
5939806,Salmon River 1 ,39,,,,,,,,,,,,,,39
4705054,Bangor ,38,,,,,,,,,,,,,,38
4811007,Norris Beach ,38,,,,,,,,,,,,,,38
4813057,West Baptiste ,38,,,,,,,,,,,,,,38
4705050,West End ,37,,,,,,,,,,,,,,37
1001101,"Division No. 1, Subd. V ",36,,,,,,,,,,,,,,
2412045,Notre-Dame-des-Sept-Douleurs ,36,,,,,,,,,,,,,,36
2491902,Lac-Ashuapmushuan ,36,,,,,,,,,,,,,,36
5919818,Theik 2 ,36,,,,,,,,,,,,,,36
5941833,Kluskus 1 ,36,,,,,,,,,,,,,,36
6104005,Kakisa ,36,,,,,,,,,,,,,,36
2405902,Rivière-Bonaventure ,35,,,,,,,,,,,,,,35
4706069,Grandview Beach ,35,,,,,,,,,,,,,,35
4710002,Hubbard ,35,,,,,,,,,,,,,,35
4711058,Zelma ,35,,,,,,,,,,,,,,35
4713021,Major ,35,,,,,,,,,,,,,,35
4718829,Clearwater River Dene Band 223 ,35,,,,,,,,,,,,,,35
5919802,Squaw-hay-one 11 ,35,,,,,,,,,,,,,,35
5931802,Kowtain 17 ,35,,,,,,,,,,,,,,35
5941882,Alexandria ,35,,,,,,,,,,,,,,35
6001008,Carcross 4 ,35,,,,,,,,,,,,,,35
1005019,"Division No. 5, Subd. D ",34,,,,,,,,,,,,,,34
4717804,Thunderchild First Nation 115C ,34,,,,,,,,,,,,,,34
5909817,Tuckkwiowhum 1 ,34,,,,,,,,,,,,,,34
5933821,Canoe Creek 2 ,34,,,,,,,,,,,,,,34
2497810,Lac-John ,33,,,,,,,,,,,,,,33
2445080,Saint-Benoît-du-Lac ,32,,,,,,,,,,,,,,32
5933829,Klahkamich 17 ,32,,,,,,,,,,,,,,32
5939802,Hustalen 1 ,31,,,,,,,,,,,,,,31
6105097,"Region 5, Unorganized ",31,,,,,,,,,,,,,,31
1007026,Duntara ,30,,,,,,,,,,,,,,30
4702012,Lake Alma ,30,,,,,,,,,,,,,,30
4702036,Goodwater ,30,,,,,,,,,,,,,,30
4705053,Atwater ,30,,,,,,,,,,,,,,30
4705068,Duff ,30,,,,,,,,,,,,,,30
4705071,Fenwood ,30,,,,,,,,,,,,,,30
4706057,Lumsden Beach ,30,,,,,,,,,,,,,,30
4707008,Coderre ,30,,,,,,,,,,,,,,30
4708018,Golden Prairie ,30,,,,,,,,,,,,,,30
4708059,Mendham ,30,,,,,,,,,,,,,,30
4711007,Etters Beach ,30,,,,,,,,,,,,,,30
4718023,Dore Lake ,30,,,,,,,,,,,,,,30
4811042,Lakeview ,30,,,,,,,,,,,,,,30
4811807,Wabamun 133B ,30,,,,,,,,,,,,,,30
5909843,Peters 1 ,30,,,,,,,,,,,,,,30
5924833,Oclucje 7 ,30,,,,,,,,,,,,,,30
5933825,Inklyuhkinatko 2 ,30,,,,,,,,,,,,,,30
1204015,Wildcat 12 ,29,,,,,,,,,,,,,,29
1001405,"Division No. 1, Subd. K ",28,,,,,,,,,,,,,,28
4706082,Pelican Pointe ,28,,,,,,,,,,,,,,28
4715859,Beardy's and Okemasis 96 and 97B ,28,,,,,,,,,,,,,,28
4816861,Thabacha Náre 196A ,28,,,,,,,,,,,,,,28
5931809,Yekwaupsum 18 ,28,,,,,,,,,,,,,,28
5957802,Unnamed 10 ,28,,,,,,,,,,,,,,28
1206014,Pennal 19 ,27,,,,,,,,,,,,,,27
4811003,Argentia Beach ,27,,,,,,,,,,,,,,27
5943804,Fort Rupert 1 ,27,,,,,,,,,,,,,,27
5943808,Gwayasdums 1 ,27,,,,,,,,,,,,,,27
4716861,Saulteaux 159A ,26,,,,,,,,,,,,,,26
4808812,Samson 137A ,26,,,,,,,,,,,,,,26
5907806,Blind Creek 6 ,26,,,,,,,,,,,,,,26
5931823,McCartney's Flat 4 ,26,,,,,,,,,,,,,,26
1209038,Sheet Harbour 36 ,25,,,,,,,,,,,,,,25
4709076,Arran ,25,,,,,,,,,,,,,,25
4712031,Tessier ,25,,,,,,,,,,,,,,25
4713004,Netherhill ,25,,,,,,,,,,,,,,25
5933809,Paul's Basin 2 ,25,,,,,,,,,,,,,,25
5933811,Zoht 4 ,25,,,,,,,,,,,,,,25
5933836,Lower Hat Creek 2 ,25,,,,,,,,,,,,,,25
5933875,Upper Hat Creek 1 ,25,,,,,,,,,,,,,,25
5941829,Chilco Lake 1A ,25,,,,,,,,,,,,,,25
6001010,Lake Laberge 1 ,25,,,,,,,,,,,,,,25
1003001,"Division No. 3, Subd. A ",24,,,,,,,,,,,,,,24
4705808,Little Bone 74B ,24,,,,,,,,,,,,,,24
4710034,Chorney Beach ,24,,,,,,,,,,,,,,24
4619071,Swan Lake 65C ,23,,,,,,,,,,,,,,23
4811022,Itaska Beach ,23,,,,,,,,,,,,,,23
5909834,Tseatah 2 ,23,,,,,,,,,,,,,,23
5919820,Est-Patrolas 4 ,23,,,,,,,,,,,,,,23
5931833,Mission 5 ,23,,,,,,,,,,,,,,23
5951824,Skins Lake 16B ,23,,,,,,,,,,,,,,23
1101050,Morell 2 ,22,,,,,,,,,,,,,,22
3560100,Wawakapewin ,22,,,,,,,,,,,,,,22
1209037,Beaver Lake 17 ,21,,,,,,,,,,,,,,21
3552053,Chapleau 74A ,21,,,,,,,,,,,,,,21
5919812,Cowichan Lake ,21,,,,,,,,,,,,,,21
5927806,Sechelt ,21,,,,,,,,,,,,,,21
1009037,Sally's Cove ,20,,,,,,,,,,,,,,20
2410902,Lac-Huron ,20,,,,,,,,,,,,,,20
4702077,Osage ,20,,,,,,,,,,,,,,20
4703012,Wood Mountain ,20,,,,,,,,,,,,,,20
4703801,Wood Mountain 160 ,20,,,,,,,,,,,,,,20
4704008,Bracken ,20,,,,,,,,,,,,,,20
4707012,Shamrock ,20,,,,,,,,,,,,,,20
4716003,Ruddell ,20,,,,,,,,,,,,,,20
4716026,Richard ,20,,,,,,,,,,,,,,20
4716888,Muskeg Lake 102F ,20,,,,,,,,,,,,,,20
4716894,Pelican Lake 191A ,20,,,,,,,,,,,,,,20
4816860,Thebathi 196 ,20,,,,,,,,,,,,,,20
4817832,Sawridge 150G ,20,,,,,,,,,,,,,,20
5909876,Albert Flat 5 ,20,,,,,,,,,,,,,,20
5931826,Necait 6 ,20,,,,,,,,,,,,,,20
5933855,Papyum 27 ,20,,,,,,,,,,,,,,20
5939807,Scotch Creek 4 ,20,,,,,,,,,,,,,,20
5941807,Dog Creek 2 ,20,,,,,,,,,,,,,,20
5941876,Lezbye 6 ,20,,,,,,,,,,,,,,20
5949039,Kitimat-Stikine A ,20,,,,,,,,,,,,,,20
6001038,Champagne Landing 10 ,20,,,,,,,,,,,,,,20
6001052,Keno Hill ,20,,,,,,,,,,,,,,20
4705060,Melville Beach ,19,,,,,,,,,,,,,,19
5923810,Macoah 1 ,19,,,,,,,,,,,,,,19
2407902,Routhierville ,18,,,,,,,,,,,,,,18
4621035,Opaskwayak Cree Nation 21C ,18,,,,,,,,,,,,,,18
4706076,Sunset Cove ,18,,,,,,,,,,,,,,18
5909810,Lukseetsissum 9 ,18,,,,,,,,,,,,,,18
5951813,Laketown 3 ,18,,,,,,,,,,,,,,18
6001050,Stewart Crossing ,17,,,,,,,,,,,,,,17
1205006,Bear River 6B ,16,,,,,,,,,,,,,,16
4811039,Betula Beach ,16,,,,,,,,,,,,,,16
5933823,Kitzowit 20 ,16,,,,,,,,,,,,,,16
5933895,Shawniken 4B ,16,,,,,,,,,,,,,,16
1204009,Ponhook Lake 10 ,15,,,,,,,,,,,,,,15
1308012,Huskisson ,15,,,,,,,,,,,,,,15
2485907,Les Lacs-du-Témiscamingue ,15,,,,,,,,,,,,,,15
4619082,Chemawawin 3 ,15,,,,,,,,,,,,,,15
4705061,Waldron ,15,,,,,,,,,,,,,,15
4706829,Treaty Four Reserve Grounds 77 ,15,,,,,,,,,,,,,,15
4707028,Ernfold ,15,,,,,,,,,,,,,,15
4707046,Keeler ,15,,,,,,,,,,,,,,15
4710051,Dafoe ,15,,,,,,,,,,,,,,15
4714048,Valparaiso ,15,,,,,,,,,,,,,,15
4716019,Krydor ,15,,,,,,,,,,,,,,15
4717808,Makwa Lake 129 ,15,,,,,,,,,,,,,,15
5909835,Aitchelitch 9 ,15,,,,,,,,,,,,,,15
5923822,Klehkoot 2 ,15,,,,,,,,,,,,,,15
5933876,Upper Nepa 6 ,15,,,,,,,,,,,,,,15
5941831,Tanakut 4 ,15,,,,,,,,,,,,,,15
5941852,Trout Lake Alec 16 ,15,,,,,,,,,,,,,,15
5941871,Fishtrap 19 ,15,,,,,,,,,,,,,,15
5941885,Little Springs ,15,,,,,,,,,,,,,,15
5951806,Seaspunkut 4 ,15,,,,,,,,,,,,,,15
5951840,Williams Prairie Meadow 1A ,15,,,,,,,,,,,,,,15
1002009,"Division No. 2, Subd. G ",10,,,,,,,,,,,,,,10
1007051,"Division No. 7, Subd. B ",10,,,,,,,,,,,,,,10
1008052,"Division No. 8, Subd. D ",10,,,,,,,,,,,,,,10
1209800,Wallace Hills 14A ,10,,,,,,,,,,,,,,10
1309047,Tabusintac 9 ,10,,,,,,,,,,,,,,10
1313028,Madawaska ,10,,,,,,,,,,,,,,10
2414902,Picard ,10,,,,,,,,,,,,,,10
2462908,Lac-Matawin ,10,,,,,,,,,,,,,,10
2485803,Hunter's Point ,10,,,,,,,,,,,,,,10
2488902,Lac-Despinassy ,10,,,,,,,,,,,,,,10
3556098,"Cochrane, Unorganized, South East Part ",10,,,,,,,,,,,,,,10
3559052,Big Island Mainland 93 ,10,,,,,,,,,,,,,,10
4623039,Granville Lake ,10,,,,,,,,,,,,,,10
4710035,Leslie Beach ,10,,,,,,,,,,,,,,10
4715857,One Arrow 95-1C ,10,,,,,,,,,,,,,,10
4715862,One Arrow 95-1A ,10,,,,,,,,,,,,,,10
4716882,Witchekan Lake 117D ,10,,,,,,,,,,,,,,10
4717053,Greig Lake ,10,,,,,,,,,,,,,,10
4717815,Makwa Lake 129C ,10,,,,,,,,,,,,,,10
4718854,Kinoosao-Thomas Clark 204 ,10,,,,,,,,,,,,,,10
4811041,Point Alison ,10,,,,,,,,,,,,,,10
4811044,Kapasiwin ,10,,,,,,,,,,,,,,10
4813009,Castle Island ,10,,,,,,,,,,,,,,10
4817833,Sawridge 150H ,10,,,,,,,,,,,,,,10
4817841,Beaver Ranch 163 ,10,,,,,,,,,,,,,,10
5907808,Alexis 9 ,10,,,,,,,,,,,,,,10
5909818,Yale Town 1 ,10,,,,,,,,,,,,,,10
5909825,Skwali 3 ,10,,,,,,,,,,,,,,10
5909833,Scowlitz 1 ,10,,,,,,,,,,,,,,10
5909838,Schelowat 1 ,10,,,,,,,,,,,,,,10
5909844,Popkum 1 ,10,,,,,,,,,,,,,,10
5909883,Sachteen ,10,,,,,,,,,,,,,,10
5915810,Musqueam 4 ,10,,,,,,,,,,,,,,10
5923802,Alberni 2 ,10,,,,,,,,,,,,,,10
5931817,Fountain 3 ,10,,,,,,,,,,,,,,10
5931820,Fountain 12 ,10,,,,,,,,,,,,,,10
5931827,Nesikep 6 ,10,,,,,,,,,,,,,,10
5933831,Kleetlekut 22 ,10,,,,,,,,,,,,,,10
5933845,105 Mile Post 2 ,10,,,,,,,,,,,,,,10
5933850,Nickeyeah 25 ,10,,,,,,,,,,,,,,10
5933858,Seah 5 ,10,,,,,,,,,,,,,,10
5933866,Skwayaynope 26 ,10,,,,,,,,,,,,,,10
5933868,Spintlum Flat 3 ,10,,,,,,,,,,,,,,10
5933888,Louis Creek 4 ,10,,,,,,,,,,,,,,10
5933889,Squaam 2 ,10,,,,,,,,,,,,,,10
5941811,Johny Sticks 2 ,10,,,,,,,,,,,,,,10
5941851,Towdystan Lake 3 ,10,,,,,,,,,,,,,,10
5941873,Alkali Lake 4A ,10,,,,,,,,,,,,,,10
5941883,Anahim's Meadow ,10,,,,,,,,,,,,,,10
5943807,Dead Point 5 ,10,,,,,,,,,,,,,,10
5951814,Dzitline Lee 9 ,10,,,,,,,,,,,,,,10
5951820,Palling 1 ,10,,,,,,,,,,,,,,10
5951822,Francois Lake 7 ,10,,,,,,,,,,,,,,10
5951826,Uncha Lake 13A ,10,,,,,,,,,,,,,,10
6001047,Johnsons Crossing ,10,,,,,,,,,,,,,,10
1008073,Tilt Cove ,5,,,,,,,,,,,,,,5
1306007,Alma ,5,,,,,,,,,,,,,,5
1313036,Lac-Baker ,5,,,,,,,,,,,,,,5
2421015,Saint-Louis-de-Gonzague-du-Cap-Tourmente ,5,,,,,,,,,,,,,,5
2435904,Lac-Normand ,5,,,,,,,,,,,,,,5
2462906,Baie-de-la-Bouteille ,5,,,,,,,,,,,,,,5
2466092,L'Île-Dorval ,5,,,,,,,,,,,,,,5
2479922,Lac-Douaire ,5,,,,,,,,,,,,,,5
2484902,Lac-Nilgaut ,5,,,,,,,,,,,,,,5
2495902,Lac-au-Brochet ,5,,,,,,,,,,,,,,5
2497906,Rivière-Mouchalagane ,5,,,,,,,,,,,,,,5
3549075,Henvey Inlet 2 ,5,,,,,,,,,,,,,,5
3554091,"Timiskaming, Unorganized, East Part ",5,,,,,,,,,,,,,,5
3559030,Long Sault 12 ,5,,,,,,,,,,,,,,5
3559069,Rainy Lake 17B ,5,,,,,,,,,,,,,,5
4615049,Gambler 63 ,5,,,,,,,,,,,,,,5
4619065,The Narrows 49 ,5,,,,,,,,,,,,,,5
4701816,Ocean Man 69I ,5,,,,,,,,,,,,,,5
4701817,Ocean Man 69H ,5,,,,,,,,,,,,,,5
